type,title,country,release_year,duration,listed_in,description,id,popularity,vote_count,vote_average
Movie,Snow Day,United States,2000,89 min,"Children & Family Movies, Comedies","When a snow day shuts down the whole town, the Wheeler family cuts loose. Hal makes a play for the most popular girl in his school, 10-year-old Natalie takes on the dreaded snowplow man, and Dad gets into a showdown with a rival meteorologist.",tt0184907,12.11,135,5.0
Movie,Stuart Little 2,United States,2002,78 min,"Children & Family Movies, Comedies","Zany misadventures are in store as lovable city mouse Stuart and his human brother, George, raise the roof in this sequel to the 1999 blockbuster.",tt0243585,23.647,1656,5.7
Movie,The Amityville Horror,United States,2005,89 min,Horror Movies,"This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz family, whose new home has a gory past and a legacy of demons.",tt0384806,29.883,1451,6.1
Movie,The Craft,United States,1996,101 min,"Horror Movies, Thrillers","At a Catholic school, a new girl falls in with a clique of teen witches who wield their powers against anyone who crosses them, even their parents.",tt0115963,17.571,964,6.5
Movie,The Dukes of Hazzard,United States,2005,104 min,"Action & Adventure, Comedies","The Duke boys are back in this comedy based on the TV series, following Bo and Luke as they tear around Hazzard County in their trusty Dodge Charger.",tt0377818,17.803,739,5.4
Movie,The Dukes of Hazzard: The Beginning,United States,2007,95 min,"Action & Adventure, Comedies","The mischievous Duke boys, Bo and Luke, are sent to live with their Uncle Jesse and cousin Daisy in this prequel movie to the popular TV series.",tt0800328,16.857,86,5.2
Movie,The Final Destination,United States,2009,82 min,Horror Movies,"Nick O'Bannon thinks he's cheated death when he keeps a grisly premonition from becoming reality, but he soon realizes that fate has other plans.",tt1144884,38.677,2052,5.6
Movie,The Invention of Lying,United States,2009,99 min,"Comedies, Romantic Movies","In a world where no one fibs, a screenwriter gains fame and fortune – and maybe the girl of his dreams – by saying things that aren't true.",tt1058017,15.5,1247,6.2
Movie,The Original Kings of Comedy,United States,2000,111 min,Stand-Up Comedy,"Director Spike Lee documents the last night of the hit comedy tour featuring comics Steve Harvey, Cedric the Entertainer, D.L. Hughley and Bernie Mac.",tt0236388,6.99,38,6.2
Movie,The Peacemaker,United States,1997,124 min,Action & Adventure,"After terrorists trigger a nuclear blast in Russia, a U.S. Special Forces intelligence agent and a nuclear weapons expert come to the rescue.",tt0119874,22.308,577,5.9
Movie,The Ring,United States,2002,116 min,"Horror Movies, Thrillers",A reporter watches a video that supposedly sets in motion the viewer's death in seven days. Can she unravel the mystery before her own time is up?,tt0120737,56.067,17698,8.3
Movie,The Talented Mr. Ripley,United States,1999,139 min,"Dramas, Thrillers","A charming sociopath maneuvers into the lush life of a young heir. But as he embraces the posh lifestyle, he'll stop at nothing to hold onto it.",tt0134119,12.859,2101,7.2
Movie,Tremors 3: Back to Perfection,United States,2001,104 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","When a theme park's simulated giant worm attacks turn real, Burt Gummer and two young entrepreneurs team up to battle the flesh-eating graboids.",tt0259685,15.844,372,5.6
Movie,Tremors 4: The Legend Begins,United States,2004,101 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","Residents of a abandoned mining town attempt to get to the bottom of a series of recent, mysterious deaths before their own fates are sealed.",tt0334541,20.157,273,5.5
Movie,Up in the Air,United States,2009,110 min,"Comedies, Dramas, Romantic Movies","Ryan Bingham flies around the country firing employees on behalf of companies, but he faces losing the job he savors to recent college grad Natalie.",tt1193138,22.796,2486,6.8
Movie,What Lies Beneath,United States,2000,130 min,"Horror Movies, Thrillers","When Claire Spencer starts hearing ghostly voices and seeing spooky images, her husband tries to reassure her by telling her it's all in her head.",tt0161081,16.841,1166,6.4
Movie,Wild Wild West,United States,1999,106 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","Armed with an ingenious arsenal, two top-notch government agents are tasked with tracking down a diabolical scientist in this futuristic Western.",tt0120891,18.874,2286,5.3
Movie,A Perfect Ending,United States,2012,110 min,"Dramas, Independent Movies, LGBTQ Movies","After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.",tt1823059,17.875,74,6.2
Movie,Christmas with the Kranks,United States,2004,99 min,"Children & Family Movies, Comedies",When Luther Krank and his wife opt to skip Christmas – no tree and no rooftop Frosty – can they handle the fallout from their family and neighbors?,tt0388419,20.59,576,5.7
Movie,Daddy Day Care,United States,2003,93 min,"Children & Family Movies, Comedies","When a conscientious father loses his lucrative dot-com job and faces economic ruin, he joins two friends in opening a business called Daddy Day Care.",tt0317303,21.917,1456,5.8
Movie,Gone are the Days,United States,2018,100 min,Independent Movies,"As a notorious outlaw comes to grips with his past, he reconnects with his estranged daughter and gets one more shot to make things right.",tt5503472,5.817,20,6.0
Movie,Hell or High Water,United States,2016,102 min,"Dramas, Independent Movies","In a desperate bid to save their family ranch, two brothers stage a series of clever bank robberies with a pair of Texas Rangers in hot pursuit.",tt2582782,24.03,3071,7.3
Movie,Indiana Jones and the Kingdom of the Crystal Skull,United States,2008,123 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy","Indiana Jones is drawn into a Russian plot to unearth the Crystal Skulls of Akator, Amazonian artifacts with supernatural powers.",tt0367882,26.326,5576,5.9
Movie,Jay and Silent Bob Strike Back,United States,2001,105 min,"Comedies, Cult Movies","Jay and Silent Bob's comic book alter egos have been sold to Hollywood without permission, so they head to Tinseltown to sabotage the production.",tt0261392,16.903,991,6.4
Movie,Jersey Boys,United States,2014,134 min,"Dramas, Music & Musicals","Adapted from the hit Broadway musical, this nostalgic look at the Four Seasons and their bumpy offstage lives stretches across four decades.",tt1742044,16.169,475,6.9
Movie,Kevyn Aucoin: Beauty & the Beast in Me,United States,2017,90 min,"Documentaries, LGBTQ Movies",Makeup artist Kevyn Aucoin worked with top supermodels in the 1980s and 1990s. Personal videos merged with interviews provide a peek into his life.,tt6972670,1.729,2,7.5
Movie,Krystal,United States,2017,93 min,"Comedies, Dramas",A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.,tt0835802,8.951,32,4.6
Movie,Mona Lisa Smile,United States,2003,119 min,Dramas,"In 1953, the women of Wellesley College are measured by how well they marry – until the arrival of a professor who threatens to upend the status quo.",tt0304415,16.767,1149,6.9
Movie,Moshe Kasher: Live in Oakland,United States,2012,61 min,Stand-Up Comedy,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,tt2229301,3.257,6,7.1
Movie,Perfect Stranger,United States,2007,109 min,Thrillers,Ro risks her life to discover the identity of a stranger lurking on the Internet who might hold the answers to her friend's murder.,tt0457433,21.756,536,5.7
Movie,Tears of the Sun,United States,2003,121 min,"Action & Adventure, Dramas","A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",tt0314353,44.526,1353,6.7
Movie,Whitney Cummings: Money Shot,United States,2010,48 min,Stand-Up Comedy,"Comedy Central roast veteran Whitney Cummings gets the stage to herself in this debut special, which finds her riffing on a wide range of topics.",tt1659261,4.272,17,6.0
Movie,XXx,United States,2002,124 min,"Action & Adventure, Sports Movies",A notorious underground rush-seeker deemed untouchable by the law is coerced into cooperating with the government to infiltrate a Russian crime ring.,tt0295701,27.275,2951,5.9
Movie,XXX: State of the Union,United States,2005,101 min,Action & Adventure,"In this action-packed follow-up to XXX, U.S. intelligence officer Augustus Gibbons must thwart a massive conspiracy to overthrow the government.",tt0329774,28.66,1254,4.9
Movie,AlphaGo,United States,2017,90 min,Documentaries,"Seemingly simple but deceptively complex, the game of ""Go"" serves as the backdrop for this battle between artificial intelligence and man.",tt6700846,6.996,54,7.9
Movie,Camp Cool Kids,United States,2017,104 min,"Children & Family Movies, Comedies, Dramas","A young boy attends summer camp, where he overcomes his fears, stands up to bullies and learns important lessons about faith and life.",tt4703182,16.329,18,5.9
Movie,Functional Fitness,United States,2016,106 min,Documentaries,"This documentary explores the challenging, transformative world of high-intensity fitness programs through the eyes of the people who've embraced them.",tt6302260,1.037,8,5.9
Movie,Happy Hunting,United States,2017,91 min,"Horror Movies, Independent Movies","On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest.",tt5189770,10.845,53,5.0
Movie,Heartthrob,United States,2017,87 min,Thrillers,"A shy, brilliant boy and a popular girl fall into an unexpected romance. But as their bond deepens, his attraction begins taking on dark overtones.",tt5701718,7.637,52,5.5
Movie,Justin Bieber: Never Say Never,United States,2011,106 min,"Documentaries, Music & Musicals","Teen idol Justin Bieber provides personal snapshots from throughout his career, culminating with scenes from his triumphant 2010 concert tour.",tt1702443,13.825,288,5.1
Movie,Maddman: The Steve Madden Story,United States,2017,78 min,Documentaries,This documentary chronicles the rise of the footwear designer behind a billion-dollar empire and his subsequent comeback after a financial scandal.,tt2987718,6.078,6,7.1
Movie,Monster High: Escape from Skull Shores,United States,2012,46 min,Children & Family Movies,"A swanky cruise veers off course for Lagoona and her friends when they're left stranded on Skull Shores, an island with a notorious beast.",tt2395337,9.825,26,6.7
Movie,Monster High: Friday Night Frights,United States,2013,46 min,Children & Family Movies,"In their bid to win the Skulltimate Roller Maze championship, Monster High loses its star players, Clawd and Deuce, to injury.",tt2650548,8.065,32,6.9
Movie,Monster High: Fright On!,United States,2011,46 min,Children & Family Movies,"Big changes are afoot at Monster High when administrators announce a merger with two other schools, designed to bring all monsters together.",tt2615666,8.708,25,6.2
Movie,"Monster High: Frights, Camera, Action!",United States,2014,74 min,Children & Family Movies,"Draculaura is whisked to Transylvania to be crowned vampire queen, but when she learns she's been duped, the search is on for the true royal heir.",tt3565904,12.609,50,6.6
Movie,Monster High: Why Do Ghouls Fall in Love?,United States,2013,46 min,Children & Family Movies,Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?,tt2168938,8.009,30,6.7
